object_id,url,標題,價格(元/月),押金(元),管理費(元),地址,行政區,路段,緯度,經度,格局,房,廳,衛,廚,陽台,可住人數,房型,建物型態,坪數,樓層,總樓層,最短租期(月),刊登日,出租方類型,特色標籤
fvgt3zxeqonbopwn,https://www.dd-room.com/object/fvgt3zxeqonbopwn,兆基社會住宅🏡優質電梯大樓拎包入住套房可租補,14500,29000,1440,臺北市中山區南京西路,中山區,南京西路,25.0525017,121.5213531,1房1衛,1,0,1,0,0,2,獨立套房,elevator,6.5,11,12,12,2026-06-25,broker,可報稅、有電梯、可入籍、社會住宅、免仲介費、租金補貼
muz2sisvwihjl5dl,https://www.dd-room.com/object/muz2sisvwihjl5dl,兆基社會住宅🏠友善屋源🧡可租補/免爬梯/屋齡新/獨立套房,21000,42000,2462,臺北市北投區新民路,北投區,新民路,25.1407075,121.5121604,1房1衛,1,0,1,0,0,2,獨立套房,elevator,11.7,3,5,12,2026-06-25,broker,可無火煮食、可報稅、有電梯、可入籍、社會住宅、免仲介費、可開伙、租金補貼
vyxqeqhzbl6e7ald,https://www.dd-room.com/object/vyxqeqhzbl6e7ald,兆基社會住宅🏠友善屋源❤️社宅/雙租補/文化大學/台水電,8000,16000,0,臺北市士林區格致路,士林區,格致路,25.1373025,121.5464602,1房1廳,1,1,0,0,0,2,獨立套房,elevator,8.4,5,5,12,2026-06-25,broker,有電梯、可無火煮食、免仲介費、社會住宅、租金補貼、可報稅、可入籍、可開伙
kzpdnuhbhspjjnkn,https://www.dd-room.com/object/kzpdnuhbhspjjnkn,兆基社會住宅🏠友善屋源🧡超值小套房/可租金補貼/有電梯,8000,16000,0,臺北市士林區格致路,士林區,格致路,25.1373025,121.5464602,1房1衛,1,0,1,0,0,2,獨立套房,elevator,8.2,3,5,12,2026-06-25,broker,可無火煮食、租金補貼、可報稅、有電梯、可入籍、社會住宅、免仲介費、可開伙
ja3crbf9edpxeqsb,https://www.dd-room.com/object/ja3crbf9edpxeqsb,兆基社會住宅🏠友善屋源🧡六張犁站/可祭祀/3+1房/可租,39000,78000,0,臺北市大安區臥龍街,大安區,臥龍街,25.0109102,121.5639627,4房2廳1衛1陽台,4,2,1,0,1,4,整層,apt,24.3,4,4,12,2026-06-25,broker,可無火煮食、可報稅、可入籍、社會住宅、免仲介費、有陽台、租金補貼、可開伙
u2wvbe4vj41cpl4d,https://www.dd-room.com/object/u2wvbe4vj41cpl4d,兆基社會住宅🏠友善屋源🧡政大一房一廳/可養寵/可租補/免,22000,44000,0,臺北市文山區新光路一段,文山區,新光路一段,24.9931685,121.5737794,1房1衛,1,0,1,0,0,2,獨立套房,apt,9.4,2,5,12,2026-06-25,broker,可無火煮食、可養貓、可報稅、可入籍、社會住宅、免仲介費、租金補貼、可開伙
dkkyigob4y7aurm3,https://www.dd-room.com/object/dkkyigob4y7aurm3,💓台北車站捷運採光平價套房/可養貓咪/採光棒/獨立洗衣機,13000,26000,0,臺北市中正區漢口街一段,中正區,漢口街一段,25.0451622,121.5103767,1房1衛,1,0,1,0,0,2,獨立套房,apt,7,6,5,12,2026-06-25,broker,可無火煮食、可養貓、對外窗
yplryxhtke1kauuj,https://www.dd-room.com/object/yplryxhtke1kauuj,💓秒殺⚡️內湖近南港昆陽/電梯管理/景觀採光套房,19000,38000,1500,臺北市內湖區新明路,內湖區,新明路,25.0584583,121.588039,1房1衛,1,0,1,0,0,2,獨立套房,elevator,10,9,13,12,2026-06-25,broker,可無火煮食、有電梯、對外窗、保全設施、垃圾代收
9rmriyeossoee2uz,https://www.dd-room.com/object/9rmriyeossoee2uz,💓台大醫院捷運/西門捷運/可養寵物🐱電梯套房/可租補,16800,33600,0,臺北市中正區衡陽路,中正區,衡陽路,25.0422859,121.512356,1房1衛,1,0,1,0,0,2,獨立套房,elevator,8,3,5,12,2026-06-25,broker,可無火煮食、可養貓、租金補貼、可報稅、有電梯、可入籍、對外窗、可養其他寵物
xp3icp5g2zkkbxkj,https://www.dd-room.com/object/xp3icp5g2zkkbxkj,💓雙連捷運站/電梯管理三陽台3房/代收包裹/二樓可站立,43000,86000,3252,臺北市中山區中山北路二段,中山區,中山北路二段,25.0614803,121.5230193,3房2廳1衛3陽台,3,2,1,0,3,3,整層,elevator,32.6,3,14,12,2026-06-25,broker,可無火煮食、有電梯、有陽台、可開伙、對外窗、包裹代收、保全設施、電費照台電、水費照台水
hxoj0eimx8hekgtz,https://www.dd-room.com/object/hxoj0eimx8hekgtz,💓忠孝新生捷運/善導寺捷運🔥可租補/採光雅房/可養貓,10000,20000,0,臺北市中正區忠孝東路二段,中正區,忠孝東路二段,25.0425436,121.531746,1房,1,0,0,0,0,1,雅房,apt,6,2,5,12,2026-06-25,broker,可無火煮食、可養貓、租金補貼、可報稅、可入籍、對外窗
94dhxo3lupqblax2,https://www.dd-room.com/object/94dhxo3lupqblax2,💓士林運動中心/採光/可養寵物/可報稅入戶,6500,13000,0,臺北市士林區承德路四段,士林區,承德路四段,25.0902764,121.5173712,1房,1,0,0,0,0,1,雅房,apt,4,3,5,12,2026-06-25,broker,可無火煮食、可養貓、可報稅、可入籍、對外窗
e6spguklx1hfdm47,https://www.dd-room.com/object/e6spguklx1hfdm47,💓西門捷運電梯套房可租補/可貓/短租可談,16800,33600,0,臺北市中正區衡陽路,中正區,衡陽路,25.0422859,121.512356,1房1衛,1,0,1,0,0,2,獨立套房,elevator,8,4,5,3,2026-06-25,broker,可無火煮食、可養貓、租金補貼、可報稅、有電梯、可入籍、對外窗、可養其他寵物
baxln9kij0hnxvn6,https://www.dd-room.com/object/baxln9kij0hnxvn6,💓新北投捷運/無採光大套房/可養貓咪/可租補/短租可談,12500,25000,0,臺北市北投區大業路,北投區,大業路,25.1352964,121.4966738,1房1衛,1,0,1,0,0,2,獨立套房,apt,8,2,4,12,2026-06-25,broker,可無火煮食、可養貓、租金補貼、可報稅、可入籍、可養其他寵物
jtwearuqej4rqb2z,https://www.dd-room.com/object/jtwearuqej4rqb2z,💓松江南京捷運/近吉林路/可養貓咪/套房/獨洗/短租可談,17500,35000,0,臺北市中山區長春路,中山區,長春路,25.0546827,121.5389309,1房1衛,1,0,1,0,0,2,獨立套房,apt,8,3,4,12,2026-06-25,broker,可無火煮食、可養貓、可報稅、可入籍、對外窗
adhddikbm6x7esb6,https://www.dd-room.com/object/adhddikbm6x7esb6,💓新北投電梯單人套房/可養貓/可租補/走道窗,7600,15200,0,臺北市北投區中和街,北投區,中和街,25.1405111,121.5002439,1房1衛,1,0,1,0,0,2,獨立套房,elevator,4,3,5,12,2026-06-25,broker,可無火煮食、可養貓、租金補貼、可報稅、有電梯、可入籍、可養其他寵物
fmz6ygmsiwgnlbrb,https://www.dd-room.com/object/fmz6ygmsiwgnlbrb,💓內湖近南港昆陽/電梯管理/山河景觀宅高樓套房,18000,36000,1500,臺北市內湖區新明路,內湖區,新明路,25.0584583,121.588039,1房1衛,1,0,1,0,0,2,獨立套房,elevator,7,9,13,12,2026-06-25,broker,可無火煮食、有電梯、對外窗、保全設施、垃圾代收
e45pt7sxgawstvx0,https://www.dd-room.com/object/e45pt7sxgawstvx0,可租補！永春捷運站一號出口，一年新裝修套房，出入方便，不用爬樓梯！,23000,46000,0,臺北市信義區虎林街,信義區,虎林街,25.0371893,121.5772788,1房1衛,1,0,1,0,0,2,分租套房,house,6,1,4,12,2026-06-25,broker,對外窗、垃圾代收、租金補貼
69p60lt7lzwvtfuz,https://www.dd-room.com/object/69p60lt7lzwvtfuz,優質管理★24小時保全★泳池社區三房,56000,112000,6050,臺北市士林區延平北路六段,士林區,延平北路六段,25.0874449,121.5090499,3房2廳2衛1廚1陽台,3,2,2,1,1,3,整層,elevator,53.7,11,11,12,2026-06-24,broker,可開伙、水泥隔間、有電梯、氣密窗、對外窗、垃圾代收、包裹代收、有陽台、水費照台水、電費照台電
bs97fvicw9edgxwv,https://www.dd-room.com/object/bs97fvicw9edgxwv,內湖區.捷運東湖站.共生宅.溫馨風設計感雅房502,10888,21774,0,臺北市內湖區安康路,內湖區,安康路,25.0647734,121.6089867,1房1衛1廚1陽台,1,0,1,1,1,2,分租套房,apt,6,5,5,12,2026-06-24,escrow,可無火煮食、對外窗、氣密窗、水泥隔間、租金補貼、有陽台
mxcsp9yxza2xkiuq,https://www.dd-room.com/object/mxcsp9yxza2xkiuq,台北車站3分【優質租案】可補助★有警衛★採光優,19000,38000,0,臺北市中山區中山北路一段,中山區,中山北路一段,25.0627663,121.5227366,1房1衛,1,0,1,0,0,2,獨立套房,elevator,5,6,12,12,2026-06-24,broker,有電梯、租金補貼
4sfuxm2b6l8jar5k,https://www.dd-room.com/object/4sfuxm2b6l8jar5k,捷運台電大樓【超值租案】大空間★有陽台★大面採光,16499,32998,500,臺北市大安區泰順街,大安區,泰順街,25.0250271,121.5314639,1房1衛1陽台,1,0,1,0,1,2,獨立套房,apt,6,3,4,12,2026-06-24,broker,有陽台
ntvfpplbktcuo2gv,https://www.dd-room.com/object/ntvfpplbktcuo2gv,捷運大安3分【精緻2房1廳】可補助★垃圾代收★警衛管理,28587,57174,300,臺北市大安區信義路四段,大安區,信義路四段,25.0332246,121.5472642,2房1廳1衛,2,1,1,0,0,2,整層,apt,10,2,6,12,2026-06-24,broker,可養貓、可養狗、可開伙、垃圾代收、租金補貼
tnfbuzgwopolwmej,https://www.dd-room.com/object/tnfbuzgwopolwmej,捷運明德4分【優質租案】採光優★大空間★獨立衛浴,17999,35998,0,臺北市北投區致遠一路,北投區,致遠一路,25.0858622,121.3708878,1房1衛,1,0,1,0,0,2,獨立套房,apt,13,3,5,12,2026-06-24,broker,
ec2wxdse83vmmtff,https://www.dd-room.com/object/ec2wxdse83vmmtff,捷運南京復興5分【秒殺租案】可補助★景觀戶★有警衛,15999,31998,1500,臺北市松山區長安東路,松山區,長安東路,24.1578702,120.733752,1房1衛,1,0,1,0,0,2,獨立套房,elevator,5,10,12,12,2026-06-24,broker,有電梯、租金補貼
j0bvn1ed3fiq1b7r,https://www.dd-room.com/object/j0bvn1ed3fiq1b7r,捷運中山2分【超值租案】採光優★低樓層★精緻裝潢,14999,29998,0,臺北市中山區南京西路,中山區,南京西路,25.0525017,121.5213531,1房1衛,1,0,1,0,0,2,獨立套房,apt,4,3,3,12,2026-06-24,broker,
1mlxsm3rrw9e74vh,https://www.dd-room.com/object/1mlxsm3rrw9e74vh,捷運世貿2分【景觀3房2衛】可寵★可營登★一層2戶,88999,177998,3500,臺北市信義區松勤街,信義區,松勤街,25.0319783,121.5647971,3房2廳2衛2陽台,3,2,2,0,2,3,整層,elevator,51,6,8,12,2026-06-24,broker,可養貓、可養狗、可開伙、有電梯、有陽台
qx7i2vivvphwwngj,https://www.dd-room.com/object/qx7i2vivvphwwngj,免佣）捷運科技大樓1分【超值租案】採光優★傢俱齊★北教大,12999,25998,0,臺北市大安區復興南路二段,大安區,復興南路二段,25.0242174,121.5433511,1房1衛,1,0,1,0,0,2,獨立套房,apt,7,4,4,12,2026-06-24,broker,免仲介費
9celc4vxcdna7pj3,https://www.dd-room.com/object/9celc4vxcdna7pj3,民生社區【優質租案】獨洗衣機★垃圾代收★採光優,17999,35998,0,臺北市松山區民生東路五段,松山區,民生東路五段,25.0592086,121.568304,1房1衛,1,0,1,0,0,2,獨立套房,apt,5,4,4,12,2026-06-24,broker,可開伙、垃圾代收
w74awkqju3swciid,https://www.dd-room.com/object/w74awkqju3swciid,捷運大安3分【精緻2房1廳】可補助★新裝潢★警衛管理,28500,57000,303,臺北市大安區信義路四段,大安區,信義路四段,25.0332246,121.5472642,2房1廳1衛,2,1,1,0,0,2,整層,apt,13,2,6,12,2026-06-24,broker,可開伙、租金補貼
cxxmnmuk5pe8humq,https://www.dd-room.com/object/cxxmnmuk5pe8humq,近捷運信義安和【優質電梯】小廚房★有陽台★警衛管理,34000,68000,1910,臺北市大安區敦化南路二段,大安區,敦化南路二段,25.0333105,121.5490456,1房1衛1陽台,1,0,1,0,1,2,獨立套房,elevator,12,8,16,12,2026-06-24,broker,可開伙、有電梯、有陽台
aplzhyrz1f47kzsc,https://www.dd-room.com/object/aplzhyrz1f47kzsc,私人花園魚池 超大雙車位 頂級豪宅,74800,149600,0,臺北市士林區磺溪街,士林區,磺溪街,25.1072381,121.5230808,4房2廳2衛1廚1陽台,4,2,2,1,1,4,整層,apt,75,1,4,12,2026-06-24,broker,可開伙、對外窗、水泥隔間、水費照台水、電費照台電、有陽台
a2sldzmlrf6c7qaj,https://www.dd-room.com/object/a2sldzmlrf6c7qaj,北投站◎高樓景觀二房,65000,130000,2640,臺北市北投區大業路,北投區,大業路,25.1352964,121.4966738,2房1廳1衛1廚1陽台,2,1,1,1,1,2,整層,elevator,24,21,24,12,2026-06-24,broker,對外窗、氣密窗、有電梯、可無火煮食、垃圾代收、包裹代收、水費照台水、電費照台電、有陽台、水泥隔間
bvtlelc3dndehr1u,https://www.dd-room.com/object/bvtlelc3dndehr1u,寧靜庭院社區◎東吳大學◎3+1房,63000,126000,5640,臺北市士林區至善路二段,士林區,至善路二段,25.110942,121.5576946,4房2廳2衛1廚1陽台,4,2,2,1,1,4,整層,elevator,53,3,7,12,2026-06-24,broker,可開伙、水泥隔間、有電梯、氣密窗、對外窗、垃圾代收、包裹代收、水費照台水、電費照台電、有陽台
61zwdxmzveoa80fj,https://www.dd-room.com/object/61zwdxmzveoa80fj,天母東和公園●電梯三房,38000,76000,1060,臺北市士林區中山北路七段,士林區,中山北路七段,25.1208556,121.5313422,3房2廳2衛1廚2陽台,3,2,2,1,2,3,整層,elevator,46,3,6,12,2026-06-24,broker,可開伙、水泥隔間、有電梯、對外窗、有陽台、水費照台水、電費照台電
3lcspr8szynhlzdb,https://www.dd-room.com/object/3lcspr8szynhlzdb,奇岩站●景觀高樓層,40000,80000,3600,臺北市北投區中央南路二段,北投區,中央南路二段,25.124174,121.5002337,2房1廳2衛1廚2陽台,2,1,2,1,2,2,整層,elevator,30.8,14,19,12,2026-06-24,broker,可無火煮食、氣密窗、有電梯、水泥隔間、垃圾代收、包裹代收、水費照台水、電費照台電、可報稅、有陽台、對外窗
cjxrqjmarikahiql,https://www.dd-room.com/object/cjxrqjmarikahiql,陽明山優質社區泳池別墅,180000,360000,10000,臺北市士林區莊頂路,士林區,莊頂路,25.1100802,121.5525324,6房3廳4衛1廚2陽台,6,3,4,1,2,6,整層,villa,148,999,2,12,2026-06-24,broker,可養狗、可養貓、可開伙、可養其他寵物、水泥隔間、對外窗、包裹代收、垃圾代收、電費照台電、水費照台水、有陽台
jnmxcwrj1ghlh0cn,https://www.dd-room.com/object/jnmxcwrj1ghlh0cn,電梯別墅◆社區中庭泳池,158000,316000,10450,臺北市內湖區民權東路六段,內湖區,民權東路六段,25.0667578,121.5995109,6房2廳5衛1廚5陽台,6,2,5,1,5,6,整層,house,87,999,4,12,2026-06-24,broker,可開伙、水泥隔間、有電梯、對外窗、氣密窗、垃圾代收、包裹代收、水費照台水、電費照台電、有陽台
y5tqv2ib40sph0p9,https://www.dd-room.com/object/y5tqv2ib40sph0p9,AIT特區◆電梯別墅,188800,377600,20000,臺北市內湖區民權東路六段,內湖區,民權東路六段,25.0667578,121.5995109,6房4廳6衛1廚6陽台,6,4,6,1,6,6,整層,villa,154,999,4,24,2026-06-24,broker,可開伙、水泥隔間、有電梯、對外窗、垃圾代收、包裹代收、水費照台水、電費照台電、有陽台
mjvrbjyseqxysmnv,https://www.dd-room.com/object/mjvrbjyseqxysmnv,陽明山●獨門獨院●泳池別墅,138000,276000,0,臺北市士林區永公路,士林區,永公路,25.1367946,121.5671248,5房3廳4衛1廚3陽台,5,3,4,1,3,5,整層,villa,106,999,2,24,2026-06-24,broker,可養貓、可養狗、可養其他寵物、可開伙、水泥隔間、對外窗、水費照台水、電費照台電、有陽台
3by8tkvgupcybwsx,https://www.dd-room.com/object/3by8tkvgupcybwsx,榮總/振興/天母商圈★一層一戶★露臺二房,80000,160000,6000,臺北市北投區石牌路二段,北投區,石牌路二段,25.1187161,121.5206429,2房2廳2衛1廚1陽台,2,2,2,1,1,2,整層,elevator,63.3,6,6,12,2026-06-24,broker,對外窗、保全設施、垃圾代收、水費照台水、電費照台電、有電梯、水泥隔間、可開伙、有陽台、可報稅
2xmdwiyckwjdj8hg,https://www.dd-room.com/object/2xmdwiyckwjdj8hg,@@忠孝新生仁愛商圈旁*典雅明亮三房,59825,119650,3675,臺北市大安區新生南路一段,大安區,新生南路一段,25.0439132,121.5329886,3房2廳2衛2陽台,3,2,2,0,2,3,整層,elevator,43.1,4,7,12,2026-06-23,broker,對外窗、有電梯、水泥隔間、可開伙
1f1wkfos0rsy3x6c,https://www.dd-room.com/object/1f1wkfos0rsy3x6c,萬壽橋【超值雅房】對外窗★政大首選,5500,11000,0,臺北市文山區新光路一段,文山區,新光路一段,24.9931685,121.5737794,10房1廳10陽台,10,1,0,0,10,2,獨立套房,apt,3,4,5,12,2026-06-23,broker,可養貓、可養狗、可開伙、有陽台
33nicgldbjtf8kdp,https://www.dd-room.com/object/33nicgldbjtf8kdp,景美女中【超值3房2衛】附冷氣★房皆有窗★木新商圈,28999,57998,0,臺北市文山區忠順街一段,文山區,忠順街一段,24.983933,121.5581442,3房2廳2衛2陽台,3,2,2,0,2,3,整層,apt,18,3,4,12,2026-06-23,broker,可開伙、有陽台
7cwuelhmnanovxo5,https://www.dd-room.com/object/7cwuelhmnanovxo5,近捷運古亭【秒殺租案】獨立陽台★附浴缸★大空間,11699,23398,300,臺北市中正區廈門街,中正區,廈門街,25.026447,121.5178804,1房1衛1陽台,1,0,1,0,1,2,獨立套房,apt,7,5,5,12,2026-06-23,broker,有陽台
cirdfzl8em5ozzje,https://www.dd-room.com/object/cirdfzl8em5ozzje,近捷運市政府【優質電梯】短租洽★精緻裝潢★垃圾代收,19999,39998,0,臺北市信義區基隆路一段,信義區,基隆路一段,25.0486217,121.5687628,1房1衛,1,0,1,0,0,2,獨立套房,elevator,4,2,11,12,2026-06-23,broker,有電梯、垃圾代收
cb9d1m9idx8cxv0i,https://www.dd-room.com/object/cb9d1m9idx8cxv0i,近捷運台電大樓【優質租案】可補助★獨洗衣機★雙面採光,18800,37600,0,臺北市大安區泰順街,大安區,泰順街,25.0250271,121.5314639,1房1衛,1,0,1,0,0,2,獨立套房,apt,13,6,6,12,2026-06-23,broker,租金補貼
vjwyipilskpnyrvb,https://www.dd-room.com/object/vjwyipilskpnyrvb,兆基社會住宅🏠友善屋源🧡文化大學凱旋苑獨立套房/雙床房,8000,16000,800,臺北市士林區凱旋路,士林區,凱旋路,25.1362122,121.5444527,1房1衛1陽台,1,0,1,0,1,2,獨立套房,apt,5.5,3,5,12,2026-06-23,broker,可養貓、有陽台、租金補貼、可報稅、可入籍、社會住宅、免仲介費
artl1sgvwpryv2kg,https://www.dd-room.com/object/artl1sgvwpryv2kg,兆基社會住宅🏠友善屋源🧡近忠孝新生/杭州御品精美獨立套房,24500,49000,1479,臺北市中正區濟南路二段,中正區,濟南路二段,25.040416,121.5309804,1房1衛1陽台,1,0,1,0,1,2,獨立套房,elevator,9.5,8,10,12,2026-06-23,broker,可無火煮食、可報稅、有電梯、有陽台、可入籍、社會住宅、免仲介費、可開伙、租金補貼
utu4mbwqwqkds37o,https://www.dd-room.com/object/utu4mbwqwqkds37o,古亭站雅房A,11500,23000,0,臺北市中正區同安街,中正區,同安街,25.0245245,121.5220233,1房,1,0,0,0,0,2,分租套房,apt,2,4,5,1,2026-06-23,agent,可開伙、對外窗、水泥隔間、免仲介費
4gumrsyst8reylkg,https://www.dd-room.com/object/4gumrsyst8reylkg,南機場夜市萬華站7分鐘！四套房（每間都有廁所）歡迎學生上班族合租,56000,112000,0,臺北市中正區莒光路,中正區,莒光路,25.0312536,121.5023741,4房2廳4衛1廚,4,2,4,1,0,5~6,整層,house,32,1,1,12,2026-06-23,individual,可養貓、可養狗、可養其他寵物、可開伙、對外窗、水泥隔間、免仲介費、電費照台電、水費照台水
